lane_id,start_x,start_y,start_z,end_x,end_y,end_z,length,zone_index,speed_limit,next_lanes,left_lane,right_lane,width,tag_names,avg_next_speed,non_alley_next,non_alley_last,flags,merging_lanes,splitting_lanes,last_lanes
8474,4048.215820,-0.110000,2029.368408,4000.958008,-0.110000,2193.152344,170.472992,1320,9.722222,10091;10093,8473,8468,34.5000,Vehicle|City|CenterGuideRoad,0.0000,4,4,8328,,,9523
8475,4119.774414,-0.110000,1774.851196,4109.959473,-0.110000,1815.679199,41.991272,1321,9.722222,10642,8476,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,8193,,,1413
8476,4113.947266,-0.110000,1773.420288,4104.119629,-0.110000,1814.303955,42.048363,1321,9.722222,10643,-1,8475,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,8482,8477,1414
8477,4113.947266,-0.110000,1773.420288,4074.695312,-0.110000,1787.569824,46.114208,1321,9.722222,4973,-1,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,2049,,8476,1414
8478,4090.978760,-0.110000,1811.209473,4100.836914,-0.110000,1770.200562,42.177265,1321,9.722222,1416,8480,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,8481,8479,10645
8479,4090.978760,-0.110000,1811.209473,4074.588379,-0.110000,1792.618652,31.422066,1321,9.722222,4974,-1,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,12289,,8478,10645
8480,4096.818848,-0.110000,1812.584717,4106.664062,-0.110000,1771.631470,42.120121,1321,9.722222,1415,-1,8478,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,,,10644
8481,4074.802002,-0.110000,1782.520996,4100.836914,-0.110000,1770.200562,33.120979,1321,9.722222,1416,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,12289,8478,8482,4972
8482,4074.802002,-0.110000,1782.520996,4104.119629,-0.110000,1814.304077,50.666439,1321,9.722222,10643,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,2049,8476,8481,4972
8483,4110.305664,-0.110000,1772.525879,4074.695312,-0.110000,1787.569824,42.845806,1321,9.722222,4973,-1,-1,34.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,2177,8484,8485,1418
8484,4100.469238,-0.110000,1813.444336,4074.695557,-0.110000,1787.569824,43.123653,1321,9.722222,4973,-1,-1,34.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,12417,8483,,
8485,4110.305664,-0.110000,1772.525879,4100.469238,-0.110000,1813.444336,42.084244,1321,9.722222,10647,-1,-1,34.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,8321,,8483,1418
8486,137.690445,11.250020,-261.373474,341.136810,31.790001,193.770660,501.717407,1322,16.666668,1474,-1,-1,6.5000,Vehicle|Freeway|City|CapillaryRoad,16.6667,1,2,8264,,,8099;8100
8487,137.690445,11.250020,-261.373474,341.136810,31.790001,193.770660,501.717407,1322,16.666668,1474,-1,8486,6.5000,Vehicle|Freeway|City|CenterGuideRoad,0.0000,3,3,8392,,,8101
8488,2471.026855,0.080000,1214.504395,2462.324951,0.036830,1222.672852,14.283795,1323,9.722222,7986,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,10273,,,13974
8489,2462.317627,0.036830,1218.672852,2467.026855,0.080000,1214.520996,7.986465,1323,9.722222,13975,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,,,7987
8490,2469.026855,0.080000,1214.512695,2462.321289,0.036830,1220.672852,11.134869,1323,9.722222,7988,-1,-1,8.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,10401,,,13976
8491,2297.474854,-0.110000,2139.375732,2218.295166,-0.110000,2139.310547,79.179718,1324,9.722222,4224;4227,-1,-1,5.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,4601;4605;4607
8492,2218.295166,-0.110000,2139.310547,2297.474854,-0.110000,2139.375732,79.179718,1324,9.722222,4602;4606;4608,-1,-1,5.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,4223;4228;4229
8493,2297.473633,-0.110000,2140.875732,2218.293945,-0.110000,2140.810547,79.179718,1324,9.722222,4231,8492,8491,8.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,4610;4612;4614
8494,1010.245667,-0.110000,1936.092896,1017.703613,-0.110000,1942.090454,9.570354,1325,9.722222,10648,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,8225,8499,8496,4892
8495,1017.703613,-0.110000,1942.090454,1010.245667,-0.110000,1936.092896,9.570354,1325,9.722222,4893,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,8497,8498,10649
8496,1010.245667,-0.110000,1936.092896,1010.557190,-0.110000,1942.447021,6.913760,1325,9.722222,2823,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,8498,8494,4892
8497,1010.557190,-0.110000,1942.447021,1010.245667,-0.110000,1936.092896,6.913760,1325,9.722222,4893,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,8495,8499,2824
8498,1017.703613,-0.110000,1942.090454,1010.557190,-0.110000,1942.447021,7.748530,1325,9.722222,2823,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,8496,8495,10649
8499,1010.557190,-0.110000,1942.447021,1017.703613,-0.110000,1942.090454,7.748530,1325,9.722222,10648,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,8494,8497,2824
8500,1010.245667,-0.110000,1936.092896,1017.703613,-0.110000,1942.090454,9.570354,1325,9.722222,10650,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8353,,8501,4894
8501,1010.245667,-0.110000,1936.092896,1010.557190,-0.110000,1942.447021,6.913760,1325,9.722222,2825,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,8502,8500,4894
8502,1017.703613,-0.110000,1942.090454,1010.557190,-0.110000,1942.447021,7.748530,1325,9.722222,2825,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,12449,8501,,
8503,3074.410645,0.028620,1039.361816,2950.698730,0.028590,1038.937256,149.768463,1326,9.722222,9897;9898,-1,-1,5.0000,Vehicle|City|CapillaryRoad|VehicleAlley|OneWayStreet,9.7222,0,0,24618,,,6001;6002;6003
8504,3074.410645,0.028620,1039.361816,2950.698730,0.028590,1038.937256,149.768463,1326,9.722222,9900,-1,8503,5.0000,Vehicle|City|VehicleAlley|OneWayStreet|CenterGuideRoad,0.0000,0,0,8362,,,6004
8505,3656.723389,-0.110130,1029.385132,3641.930664,-0.110000,1043.854980,23.922518,1327,9.722222,7094;12483,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,12321,8508,8506;8507,9935
8506,3656.723389,-0.110130,1029.385132,3629.072998,-0.110000,1016.220703,35.339363,1327,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,2081,8509,8505;8507,9935
8507,3656.723389,-0.110130,1029.385132,3624.121582,-0.110000,1016.990784,42.077568,1327,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,10273,8510,8505;8506,9935
8508,3655.985352,-0.110130,1025.453857,3641.930664,-0.110000,1043.854980,27.619883,1327,9.722222,7094;12483,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,4129,8505,8509;8510,9934
8509,3655.985352,-0.110130,1025.453857,3629.072998,-0.110000,1016.220703,32.536022,1327,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,2081,8506,8508;8510,9934
8510,3655.985352,-0.110130,1025.453857,3624.121582,-0.110000,1016.990784,38.569290,1327,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,2081,8507,8508;8509,9934
8511,3635.418457,-0.110000,1014.811829,3655.247314,-0.110130,1021.522522,23.934174,1327,9.722222,9933,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,12321,8512;8513,,
8512,3635.588135,-0.110000,1045.277100,3655.247314,-0.110130,1021.522522,35.277534,1327,9.722222,9933,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,2081,8511;8513,,
8513,3630.709473,-0.110000,1046.371094,3655.247314,-0.110130,1021.522522,40.340862,1327,9.722222,9933,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,10273,8511;8512,,
8514,3629.781494,-0.110000,1015.953064,3655.985352,-0.110130,1025.453857,31.863461,1327,9.722222,9936,-1,-1,26.5000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,12449,8515,,
8515,3636.320068,-0.110000,1045.113037,3655.985352,-0.110130,1025.453857,32.131542,1327,9.722222,9936,-1,-1,26.5000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,2209,8514,,
8516,1928.516113,-0.110000,2140.916992,1993.357422,-0.110000,2141.679199,64.845787,1328,9.722222,8191;8193,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,9788;9797;9799;9801
8517,1993.357422,-0.110000,2141.679199,1928.516113,-0.110000,2140.916992,64.845787,1328,9.722222,9789;9793;9794;9795,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,8192;8194
8518,1928.516113,-0.110000,2140.916992,1993.357422,-0.110000,2141.679199,64.845787,1328,9.722222,8197;8198,8517,8516,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,9803;9805;9806
8519,1271.315186,-0.110190,1108.874512,1331.744751,-0.110190,1119.408325,61.340797,1329,9.722222,2212;2213,-1,-1,6.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,12283;12286
8520,1330.714478,-0.110190,1125.319214,1270.284912,-0.110190,1114.785400,61.340797,1329,9.722222,12287;12288,-1,-1,6.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,2211
8521,1270.800049,-0.110190,1111.829956,1331.229614,-0.110190,1122.363770,61.340797,1329,9.722222,,8520,8519,12.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,12290;12291
8522,1845.267334,-0.110000,2498.996826,1886.653198,-0.110000,2504.073730,42.159515,1330,9.722222,7967;7969;7970;7971,-1,-1,5.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24616,,,7896;7900;7902
8523,1886.653198,-0.110000,2504.073730,1845.267334,-0.110000,2498.996826,42.159515,1330,9.722222,7897;7901;7903,-1,-1,5.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24616,,,7968;7975;7977;7979;7981;7983
8524,1845.835815,-0.110000,2497.608643,1886.657837,-0.110000,2502.573730,41.581127,1330,9.722222,7985,8523,8522,8.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8360,,,7905;7907;7908
8525,613.377136,-0.110000,1230.131226,626.796143,-0.040000,1222.457275,16.858133,1331,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,4129,8527,8526,5173
8526,613.377136,-0.110000,1230.131226,620.796265,-0.040000,1222.500244,11.583055,1331,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,12321,8528,8525,5173
8527,613.263489,-0.110000,1234.129517,626.796143,-0.040000,1222.457275,19.456259,1331,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,4129,8525,8528,5172
8528,613.263489,-0.110000,1234.129517,620.796265,-0.040000,1222.500244,15.100023,1331,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,4129,8526,8527,5172
8529,635.046082,-0.040000,1222.419434,613.320312,-0.110000,1232.130371,25.992130,1331,9.722222,5174,-1,-1,34.5000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,2209,8530,,
8530,635.224060,-0.040000,1236.214722,613.320312,-0.110000,1232.130371,24.327976,1331,9.722222,5174,-1,-1,34.5000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,12449,8529,,2866;9741
8531,1163.298340,-0.109580,1047.999512,1183.771240,-0.106860,1051.729736,20.809956,1332,9.722222,10248,-1,-1,6.1000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,8225,8535,,9252
8532,1181.722900,-0.106860,1063.756592,1161.184326,-0.109580,1060.014893,20.876621,1332,9.722222,9254,8533,-1,6.1000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,8534,,10246
8533,1182.747070,-0.106860,1057.743164,1162.241333,-0.109580,1054.007202,20.843288,1332,9.722222,9253,-1,8532,6.1000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,,,10247
8534,1166.700195,-0.109820,1068.600098,1161.184326,-0.109580,1060.014893,11.072263,1332,9.722222,9254,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,8532,8535,2829
8535,1166.700195,-0.109820,1068.600098,1183.771240,-0.106860,1051.729736,26.075951,1332,9.722222,10248,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,8531,8534,2829
8536,1162.241333,-0.109580,1054.007202,1182.747070,-0.106860,1057.743164,20.843288,1332,9.722222,,-1,-1,18.3000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8353,,8537,9255
8537,1162.241333,-0.109580,1054.007202,1166.700195,-0.109820,1068.600098,16.606331,1332,9.722222,2830,-1,-1,18.3000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,8538,8536,9255
8538,1182.747070,-0.106860,1057.743164,1166.700195,-0.109820,1068.600098,21.030209,1332,9.722222,2830,-1,-1,18.3000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,12449,8537,,10249
8539,2580.880127,-0.110000,2657.229248,2580.938721,-0.110000,2588.054199,69.175072,1333,9.722222,1635;2349,8540,-1,5.1000,Vehicle|City|CapillaryRoad,9.7222,1,1,24584,,,6242
8540,2585.930176,-0.110000,2657.233643,2585.988770,-0.110000,2588.058594,69.175072,1333,9.722222,1636;2350,-1,8539,5.0000,Vehicle|City|CapillaryRoad,9.7222,1,1,16392,,,6240
8541,2591.038818,-0.110000,2588.062988,2590.980225,-0.110000,2657.238037,69.175072,1333,9.722222,6244;6245,-1,-1,5.1000,Vehicle|City|CapillaryRoad,9.7222,2,1,24576,,,1632;2348
8542,2585.930176,-0.110000,2657.233643,2585.988770,-0.110000,2588.058594,69.175072,1333,9.722222,1638,8541,8539,15.2000,Vehicle|City|CenterGuideRoad,0.0000,3,3,8320,,,6246;6247
8543,2287.056152,-0.110000,2493.999756,2169.279053,-0.110000,2495.399902,117.785690,1334,9.722222,4983;12014,8544,-1,5.1000,Vehicle|City|CapillaryRoad,9.7222,1,2,24584,,,5281;5283
8544,2286.987549,-0.110000,2488.950195,2169.232666,-0.110000,2490.350098,117.763474,1334,9.722222,4984;12015,-1,8543,5.0000,Vehicle|City|CapillaryRoad,9.7222,1,1,16392,,,5284
8545,2169.186279,-0.110000,2485.300293,2286.918945,-0.110000,2483.900635,117.741257,1334,9.722222,5285;5286,-1,-1,5.1000,Vehicle|City|CapillaryRoad,9.7222,2,2,24576,,,4979;12010;12013
8546,2286.987549,-0.110000,2488.950195,2169.232666,-0.110000,2490.350098,117.763474,1334,9.722222,4987,8545,8543,15.2000,Vehicle|City|CenterGuideRoad,0.0000,4,4,8320,,,5288;5289
8547,2046.328735,0.030000,1802.894043,2040.146973,-0.110000,1805.026367,7.357462,1335,9.722222,5365,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,8551,8548,4323
8548,2046.328735,0.030000,1802.894043,2040.037598,-0.110000,1795.127075,11.498376,1335,9.722222,1141,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,8550,8547,4323
8549,2040.146973,-0.110000,1805.026367,2046.252319,0.030000,1798.894775,9.733927,1335,9.722222,4322,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,8552,8550,5364
8550,2040.146973,-0.110000,1805.026367,2040.037598,-0.110000,1795.127075,9.899897,1335,9.722222,1141,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,8225,8548,8549,5364
8551,2040.037598,-0.110000,1795.127075,2040.146973,-0.110000,1805.026367,9.899897,1335,9.722222,5365,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,8547,8552,1142
8552,2040.037598,-0.110000,1795.127075,2046.252319,0.030000,1798.894775,9.164730,1335,9.722222,4322,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,8549,8551,1142
8553,2046.290527,0.030000,1800.894409,2040.146973,-0.110000,1805.026367,8.930084,1335,9.722222,5365,-1,-1,8.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,4257,,8554,
8554,2046.290527,0.030000,1800.894409,2040.037598,-0.110000,1795.127075,10.624515,1335,9.722222,1143,-1,-1,8.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,8555,8553,
8555,2040.146973,-0.110000,1805.026367,2040.037598,-0.110000,1795.127075,9.899897,1335,9.722222,1143,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8353,8554,,5366
8556,1776.760742,-0.110000,2520.878906,1776.809814,-0.110000,2533.598145,12.719333,1336,9.722222,11348,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,,8558,10638
8557,1776.809814,-0.110000,2533.598145,1776.760742,-0.110000,2520.878906,12.719333,1336,9.722222,10639,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,8225,,8559,11349
8558,1776.760742,-0.110000,2520.878906,1783.959961,0.350000,2527.219971,12.673245,1336,9.722222,5731,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,4129,8559,8556,10638
8559,1776.809814,-0.110000,2533.598145,1783.959961,0.350000,2527.219971,12.654970,1336,9.722222,5731,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,8558,8557,11349
8560,1776.760742,-0.110000,2520.878906,1783.959961,0.350000,2527.219971,12.673245,1336,9.722222,5732,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,4257,8561,8562,10640
8561,1776.809814,-0.110000,2533.598145,1783.959961,0.350000,2527.219971,12.654970,1336,9.722222,5732,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,10401,8560,,
8562,1776.760742,-0.110000,2520.878906,1776.809814,-0.110000,2533.598145,12.719333,1336,9.722222,11350,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,161,,8560,10640
8563,3278.223145,-0.110000,1531.244141,3147.321533,-0.110000,1585.506470,143.558426,1337,9.722222,5668;5671,-1,-1,5.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24616,,,8926;8928
8564,3147.321533,-0.110000,1585.506470,3278.223145,-0.110000,1531.244141,143.558456,1337,9.722222,8925;8927,-1,-1,5.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24616,,,5667;5672;5673
8565,3279.072266,-0.110000,1532.480591,3147.584961,-0.110000,1586.983154,144.196320,1337,9.722222,5675,8564,8563,8.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8360,,,
8566,1775.543457,-0.110000,1537.868286,1750.157227,-0.110000,1502.927124,43.189648,1338,9.722222,7590;7594;7596,-1,-1,5.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,3320;3322
8567,1750.157227,-0.110000,1502.927124,1775.543457,-0.110000,1537.868286,43.189648,1338,9.722222,3323;3324,-1,-1,5.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,7589;7593;7595;7598;7600;7602
8568,1774.329956,-0.110000,1538.750000,1748.943726,-0.110000,1503.808838,43.189648,1338,9.722222,7590;7594;7596,8567,8566,8.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,3325;3326
8569,4245.292969,-0.110000,1214.983032,4244.956055,-0.110000,1196.521118,18.470844,1339,9.722222,416,8570,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,8193,,,10632
8570,4251.292969,-0.110000,1215.005371,4250.936523,-0.110000,1196.029541,18.985130,1339,9.722222,415,-1,8569,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,,,10631
8571,4279.839844,-0.110000,1193.653564,4280.292969,-0.110000,1215.113037,21.470795,1339,9.722222,10629,8572,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,8193,,,411
8572,4273.859375,-0.110000,1194.145020,4274.292969,-0.110000,1215.090576,20.956453,1339,9.722222,10630,-1,8571,6.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,,,412
8573,4265.387695,-0.110000,1194.841431,4266.564453,-0.110000,1215.125244,20.326881,1339,9.722222,10626,-1,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad|FreewayOnramp,16.6667,1,1,8193,,,413
8574,4260.565430,-0.110000,1215.015625,4259.408203,-0.110000,1195.333008,19.725428,1339,9.722222,414,-1,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad|FreewayOfframp,9.7222,1,1,8193,,,13542
8575,4262.792969,-0.110000,1215.048096,4262.397461,-0.110000,1195.087158,19.971085,1339,9.722222,414,-1,-1,50.0000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,129,,8576;8577,
8576,4262.792480,-0.110000,1215.047974,4260.565430,-0.110000,1215.015503,2.691041,1339,9.722222,10634,-1,-1,50.0000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,4225,8578,8575;8577,13543
8577,4262.792969,-0.110000,1215.048096,4266.564453,-0.110000,1215.125244,4.564093,1339,9.722222,10627,-1,-1,50.0000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,2177,8579;8580,8575;8576,
8578,4262.397949,-0.110000,1195.087402,4260.565430,-0.110000,1215.015503,20.047441,1339,9.722222,10634,-1,-1,50.0000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,129,8576,8579,418
8579,4262.397949,-0.110000,1195.087402,4266.564453,-0.110000,1215.125244,20.529503,1339,9.722222,10627,-1,-1,50.0000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,8321,8577;8580,8578,418
8580,4260.565430,-0.110000,1215.015381,4266.564453,-0.110000,1215.125244,7.276831,1339,9.722222,10627,-1,-1,6.0000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,2177,8577;8579,,13543
8581,2412.727783,0.020000,1994.330688,2377.996582,0.020000,1994.296265,34.731216,1340,9.722222,9827,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley|OneWayStreet,9.7222,0,0,24610,,,1357
8582,2412.727783,0.020000,1994.330688,2377.996582,0.020000,1994.296265,34.731216,1340,9.722222,9828,-1,8581,4.0000,Vehicle|City|VehicleAlley|OneWayStreet|CenterGuideRoad,0.0000,0,0,8354,,,1358
8583,5422.581055,14.886120,1735.015991,5460.985352,14.888860,1736.616333,38.480904,1341,16.666668,2522,8584,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,8512,,,4220
8584,5421.837891,14.886050,1740.969849,5459.965820,14.889630,1742.529297,38.203003,1341,16.666668,2523,-1,8583,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,320,,,4221
